Year,Faculty,Department,Course.Title,Faculty.Member,Indicators,Questions,Q#,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Environment,The overall environment in the class was conducive to learning.,9,5,4,1,2,5,3,2,2,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Environment,Classrooms were satisfactory,10,5,4,2,3,5,1,2,1,2,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Resources,"Learning materials (Lesson Plans, Course Notes etc.) were relevant and useful.",11,4,4,4,2,5,3,2,3,4,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Resources,Recommended reading Books etc. were relevant and appropriate,12,5,3,4,3,5,4,2,3,4,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Resources,The provision of learning resources in the library was adequate and appropriate ,13,4,5,1,3,2,4,2,2,3,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Resources,The provision of learning resources on the Web was adequate and appropriate ( if relevant),14,5,4,4,3,4,3,2,2,3,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Quality.of.Delivery,The Course stimulated my interest and thought on the subject area,15,5,4,3,3,4,3,2,4,2,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Quality.of.Delivery,The pace of the Course was appropriate,16,5,5,1,2,5,2,3,3,2,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Quality.of.Delivery,Ideas and concepts were presented clearly,17,5,5,2,2,2,2,2,2,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Assessment,The method of assessment were reasonable ,18,5,4,4,3,4,1,3,5,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Assessment,Feedback on assessment was timely,19,5,5,4,2,4,1,2,2,2,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Assessment,Feedback on assessment was helpful,20,5,4,3,2,2,1,2,1,3,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,I understood the lectures,21,5,4,3,4,2,2,2,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The material was well organized and presented,22,4,5,2,3,2,2,2,3,2,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher was responsive to student needs and problems,23,5,3,3,2,2,3,3,3,1,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,Had the Teacher been regular throughout the course?,24,5,4,5,3,4,4,3,2,4,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher provides the Lecture schedule on the very first lecture,25,5,5,5,3,2,2,5,1,2,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher provides the Lecture outlines before delivering the lecture,26,5,2,5,3,0,2,2,1,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher is prepared for each class,27,4,3,5,2,3,3,4,1,3,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher demonstrates knowledge of the subject,28,5,4,4,1,2,3,2,1,2,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher has completed the whole course,29,4,3,4,3,4,2,5,2,2,4,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher provides additional material apart from the textbook,30,5,2,1,2,4,2,5,2,3,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher gives citations regarding current situations with reference to Pakistani context.,31,4,4,1,2,4,1,4,2,1,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher communicates the subject matter effectively,32,5,2,2,3,4,3,2,2,1,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher shows respect towards students and encourages class participation,33,4,2,3,2,4,3,2,2,4,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher maintains an environment that is conducive to learning,34,5,2,3,3,4,2,3,2,1,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher arrives on time ,35,4,2,4,3,4,1,3,3,3,2,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher leaves on time,36,5,2,4,3,4,4,3,3,4,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher is fair in examination,37,5,2,4,2,3,3,3,3,1,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher returns the graded scripts etc. in  a reasonable amount of time,38,5,2,4,2,2,1,2,3,2,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Faculty.Eval,The Teacher was available during the specified office hours and for after class consultations,39,5,2,3,2,3,3,3,3,1,4,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Tutorial,The material in the tutorials was useful,40,5,2,3,3,5,3,2,5,1,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Tutorial,I was happy with the amount of work needed for tutorials,41,4,1,3,2,4,3,3,1,1,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Tutorial,The Teacher dealt effectively with my problems,42,5,1,2,2,2,2,3,2,1,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Practical,The material in the practical was useful,43,5,3,4,3,5,1,2,3,2,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Practical,The Teacher dealt effectively with my problems during practicals.,44,5,2,4,2,4,1,3,2,3,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Full.Part.Time,Full.Part.Time,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Gender,Gender,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Forensic Pharmacy,Mr. Abdul Raheem Bhatti,Age.Grp,Age.Grp,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Course-Content&Organization,The course objectives were clear,1,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Course-Content&Organization,The Course workload was manageable,2,5,5,4,4,3,3,4,4,4,5,5,4,5,5,4,5,3,3,5,5,4,4,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Course-Content&Organization,"The Course was well organized (e.g. timely access to materials, notification of changes, etc.)",3,5,5,4,4,2,2,4,5,5,5,5,5,5,5,5,5,,4,5,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Stud.Contribution,Approximate level of your own attendance during the whole Course ,4,5,5,3,4,4,4,3,3,5,5,4,4,5,3,5,5,5,5,5,4,4,3,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Stud.Contribution,I participated actively in the Course,5,4,5,4,5,5,4,5,4,5,5,5,5,5,4,4,5,5,4,5,5,4,4,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Stud.Contribution,I think I have made progress in this Course,6,5,5,4,4,5,4,5,5,5,5,5,5,5,4,2,5,4,4,4,4,4,4,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Environment,"I think the Course was well structured to achieve the learning outcomes (there was a good balance of lectures, tutorials, practical etc.)",7,5,4,4,4,5,4,4,5,5,5,5,5,5,5,5,4,5,4,5,4,4,5,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Environment,The learning and teaching methods encouraged participation.,8,4,5,5,4,5,4,4,4,4,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Environment,The overall environment in the class was conducive to learning.,9,5,5,4,4,5,4,5,4,4,5,5,5,5,5,4,4,3,4,4,4,4,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Environment,Classrooms were satisfactory,10,5,3,4,4,5,4,4,4,,3,5,4,5,5,5,3,4,4,4,4,5,5,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Resources,"Learning materials (Lesson Plans, Course Notes etc.) were relevant and useful.",11,5,4,4,3,5,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,5,5,5,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Resources,Recommended reading Books etc. were relevant and appropriate,12,5,5,5,4,4,4,5,4,5,5,5,5,5,5,4,4,5,4,5,4,4,5,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Resources,The provision of learning resources in the library was adequate and appropriate ,13,4,5,4,3,4,4,4,4,5,5,4,3,5,5,4,3,4,4,4,4,5,4,4,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Resources,The provision of learning resources on the Web was adequate and appropriate ( if relevant),14,4,4,3,4,,4,4,4,1,5,,5,5,5,4,3,5,,3,3,4,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Quality.of.Delivery,The Course stimulated my interest and thought on the subject area,15,5,5,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Quality.of.Delivery,The pace of the Course was appropriate,16,5,4,5,4,5,4,4,5,4,4,4,5,5,5,4,4,5,4,5,5,4,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Quality.of.Delivery,Ideas and concepts were presented clearly,17,5,5,5,4,5,4,4,5,5,5,4,5,5,5,4,5,5,4,4,4,5,4,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Assessment,The method of assessment were reasonable ,18,5,5,4,4,5,4,4,5,4,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Assessment,Feedback on assessment was timely,19,4,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4,5,4,4,4,4,5,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Assessment,Feedback on assessment was helpful,20,4,5,4,5,5,4,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,I understood the lectures,21,5,5,5,4,4,4,4,4,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The material was well organized and presented,22,5,5,5,4,5,4,4,4,5,5,5,5,5,5,3,5,,4,5,4,5,5,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher was responsive to student needs and problems,23,5,4,5,4,5,4,3,5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,Had the Teacher been regular throughout the course?,24,3,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,2,4,5,5,3,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher provides the Lecture schedule on the very first lecture,25,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,4,3,3,4,5,4,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher provides the Lecture outlines before delivering the lecture,26,4,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher is prepared for each class,27,4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,4,4,5,4,3,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher demonstrates knowledge of the subject,28,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher has completed the whole course,29,5,5,4,4,5,4,4,4,4,5,5,4,5,5,4,4,3,4,5,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher provides additional material apart from the textbook,30,5,5,4,4,5,4,4,5,1,5,5,4,5,5,5,5,5,4,5,5,5,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher gives citations regarding current situations with reference to Pakistani context.,31,5,5,4,4,4,4,3,5,5,5,5,5,3,5,4,3,4,4,4,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pharmacy,Pharmacy,Pharmac Tech & Mark Mangt,Mr. M Ali Ghoto,Faculty.Eval,The Teacher communicates the subject matter effectively,32,5,5,4,4,,4,4,5,5,5,5,5,4,5,5,5,3,5,4,5,3,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
